MeasurementID,AcresBurned,LocationID,Latitude,Longitude,Month,Year,Location
2016-6-CA-017-5646,5646,CA-017,38.96741,-120.9375,6,2016,El Dorado
2016-6-CA-029-48019,48019,CA-029,35.6115,-118.45628,6,2016,Kern
2016-6-CA-029-61,61,CA-029,35.77135,-120.251,6,2016,Kern
2016-6-CA-033-215,215,CA-033,39.12366,-122.50373,6,2016,Lake
2016-6-CA-047-1246,1246,CA-047,37.07147,-121.20155,6,2016,Merced
2016-6-CA-051-650,650,CA-051,37.97,-119.14,6,2016,Mono
2016-6-CA-053-2520,2520,CA-053,36.01542,-121.25029,6,2016,Monterey
2016-6-CA-053-52,52,CA-053,36.1934,-120.9293,6,2016,Monterey
2016-6-CA-053-70,70,CA-053,36.2833,-121.3306,6,2016,Monterey
2016-6-CA-059-47,47,CA-059,33.57872,-117.77395,6,2016,Orange
2016-6-CA-061-5646,5646,CA-061,38.96741,-120.9375,6,2016,Placer
2016-6-CA-061-88,88,CA-061,38.86804,-121.37704,6,2016,Placer
2016-6-CA-065-139,139,CA-065,33.476894,-117.140883,6,2016,Riverside
2016-6-CA-067-32,32,CA-067,38.3131,-121.06452,6,2016,Sacramento
2016-6-CA-069-30,30,CA-069,36.80296,-121.40304,6,2016,San Benito
2016-6-CA-069-83,83,CA-069,36.49914,-121.04993,6,2016,San Benito
2016-6-CA-073-7609,7609,CA-073,32.60729,-116.63028,6,2016,San Diego
2016-6-CA-079-0,0,CA-079,35.01382,-119.58206,6,2016,San Luis Obispo
2016-6-CA-079-86,86,CA-079,35.70821,-120.82266,6,2016,San Luis Obispo
2016-6-CA-083-7474,7474,CA-083,34.776,-119.643,6,2016,Santa Barbara
2016-6-CA-089-24,24,CA-089,40.61388,-122.46777,6,2016,Shasta
2016-6-CA-093-2860,2860,CA-093,41.623,-123.557,6,2016,Siskiyou
2016-6-CA-099-120,120,CA-099,37.17072,-121.42238,6,2016,Stanislaus
2016-6-CA-103-43,43,CA-103,39.93965,-122.40142,6,2016,Tehama
2016-6-CA-103-464,464,CA-103,40.0353,-122.56939,6,2016,Tehama
2016-6-CA-103-80,80,CA-103,39.7947,-121.857,6,2016,Tehama
2016-6-CA-107-0,0,CA-107,35.84883,-118.08591,6,2016,Tulare
2016-6-CA-111-2304,2304,CA-111,34.701,-119.144,6,2016,Ventura
2016-6-CA-113-277,277,CA-113,38.69971,-122.15457,6,2016,Yolo
2016-7-CA-009-310,310,CA-009,38.02845,-120.61153,7,2016,Calaveras
2016-7-CA-009-341,341,CA-009,38.08056,-120.81394,7,2016,Calaveras
2016-7-CA-009-35,35,CA-009,37.96311,-120.67335,7,2016,Calaveras
2016-7-CA-009-57,57,CA-009,37.98171,-120.64241,7,2016,Calaveras
2016-7-CA-013-40,40,CA-013,38.01264,-122.1885,7,2016,Contra Costa
2016-7-CA-017-50,50,CA-017,38.79549,-121.00299,7,2016,El Dorado
2016-7-CA-019-123,123,CA-019,37.0099,-119.5792,7,2016,Fresno
2016-7-CA-019-145,145,CA-019,36.14161,-120.62048,7,2016,Fresno
2016-7-CA-019-188,188,CA-019,36.92244,-119.39619,7,2016,Fresno
2016-7-CA-019-2241,2241,CA-019,37.01591,-119.50507,7,2016,Fresno
2016-7-CA-019-2944,2944,CA-019,36.0749,-120.452041,7,2016,Fresno
2016-7-CA-027-30,30,CA-027,36.58972,-118.15589,7,2016,Inyo
2016-7-CA-029-138,138,CA-029,35.60748,-118.94811,7,2016,Kern
2016-7-CA-029-1785,1785,CA-029,35.20993,-118.72272,7,2016,Kern
2016-7-CA-029-221,221,CA-029,35.68313,-118.21793,7,2016,Kern
2016-7-CA-029-554,554,CA-029,34.913,118.9082,7,2016,Kern
2016-7-CA-033-69,69,CA-033,39.0863,-122.7891,7,2016,Lake
2016-7-CA-037-1109,1109,CA-037,34.36763,-118.57245,7,2016,Los Angeles
2016-7-CA-039-103,103,CA-039,37.25601,-119.65776,7,2016,Madera
2016-7-CA-039-38,38,CA-039,37.24006,-119.4741,7,2016,Madera
2016-7-CA-053-100,100,CA-053,35.85093,-120.81081,7,2016,Monterey
2016-7-CA-053-132127,132127,CA-053,36.45994,-121.89938,7,2016,Monterey
2016-7-CA-067-87,87,CA-067,38.517772,-121.103642,7,2016,Sacramento
2016-7-CA-069-95,95,CA-069,5487,-120.841536,7,2016,San Benito
2016-7-CA-073-100,100,CA-073,32.9612,-116.7945,7,2016,San Diego
2016-7-CA-073-1245,1245,CA-073,33.393,-117.35093,7,2016,San Diego
2016-7-CA-073-28,28,CA-073,33.00056,-116.9571,7,2016,San Diego
2016-7-CA-085-114,114,CA-085,37.41896,-121.79669,7,2016,Santa Clara
2016-7-CA-089-441,441,CA-089,40.36873,-122.72913,7,2016,Shasta
2016-7-CA-093-23,23,CA-093,41.71847,-122.36924,7,2016,Siskiyou
2016-7-CA-093-26,26,CA-093,41.96191,-122.59328,7,2016,Siskiyou
2016-7-CA-095-57,57,CA-095,38.33475,-122.02564,7,2016,Solano
2016-7-CA-103-88,88,CA-103,40.07846,-122.2071,7,2016,Tehama
2016-7-CA-109-32,32,CA-109,37.81434,-120.69521,7,2016,Tuolumne
2016-7-CA-111-15,15,CA-111,33.11645,-116.58542,7,2016,Ventura
2016-7-CA-111-45,45,CA-111,34.27619,-118.63264,7,2016,Ventura
2016-7-CA-111-78,78,CA-111,36.92244,-119.39619,7,2016,Ventura
2016-7-CA-113-84,84,CA-113,38.8866,-122.04726,7,2016,Yolo
2016-8-CA-003-0,0,CA-003,38.57554,-120.00606,8,2016,Alpine
2016-8-CA-005-26,26,CA-005,38.2581,-120.8657,8,2016,Amador
2016-8-CA-007-550,550,CA-007,39.6708,-121.7192,8,2016,Butte
2016-8-CA-007-88,88,CA-007,39.79547,-121.71662,8,2016,Butte
2016-8-CA-009-450,450,CA-009,38.1874,-120.6381,8,2016,Calaveras
2016-8-CA-019-7050,7050,CA-019,36.09974,-120.51057,8,2016,Fresno
2016-8-CA-023-21,21,CA-023,40.9878,-123.77832,8,2016,Humboldt
2016-8-CA-023-23,23,CA-023,40.4572,-124.05804,8,2016,Humboldt
2016-8-CA-023-599,599,CA-023,41.28486,-123.82268,8,2016,Humboldt
2016-8-CA-029-100,100,CA-029,35.24504,-118.60344,8,2016,Kern
2016-8-CA-029-29322,29322,CA-029,35.7506,-118.5678,8,2016,Kern
2016-8-CA-029-304,304,CA-029,35.4976,-118.5097,8,2016,Kern
2016-8-CA-029-518,518,CA-029,35.2013,-118.7212,8,2016,Kern
2016-8-CA-033-20,20,CA-033,39.1408865,-122.9148951,8,2016,Lake
2016-8-CA-033-36,36,CA-033,38.68403,-122.26015,8,2016,Lake
2016-8-CA-033-3929,3929,CA-033,38.89741,-122.60664,8,2016,Lake
2016-8-CA-033-45,45,CA-033,36.09974,-120.51057,8,2016,Lake
2016-8-CA-039-85,85,CA-039,37.3228,-119.7738,8,2016,Madera
2016-8-CA-045-36,36,CA-045,39.8748511,-123.4267011,8,2016,Mendocino
2016-8-CA-059-150,150,CA-059,33.6542,-117.5221,8,2016,Orange
2016-8-CA-071-36274,36274,CA-071,34.30372,-117.49342,8,2016,San Bernardino
2016-8-CA-071-8110,8110,CA-071,34.28771,-117.27338,8,2016,San Bernardino
2016-8-CA-073-35,35,CA-073,33.22558,-117.14547,8,2016,San Diego
2016-8-CA-077-147,147,CA-077,37.62215,-121.36665,8,2016,San Joaquin
2016-8-CA-079-46344,46344,CA-079,35.70595,-120.98316,8,2016,San Luis Obispo
2016-8-CA-085-25,25,CA-085,37.06531,-121.68577,8,2016,Santa Clara
2016-8-CA-089-35,35,CA-089,40.61213,-122.47091,8,2016,Shasta
2016-8-CA-093-33867,33867,CA-093,41.851,-123.118,8,2016,Siskiyou
2016-8-CA-093-710,710,CA-093,41.7813,-122.611,8,2016,Siskiyou
2016-8-CA-103-80,80,CA-103,40.19611,-122.26736,8,2016,Tehama
2016-8-CA-107-395,395,CA-107,36.1648,-118.73906,8,2016,Tulare
2016-8-CA-113-5731,5731,CA-113,38.52513,-122.06788,8,2016,Yolo
2016-8-CA-115-400,400,CA-115,36.16965,-121.38775,8,2016,Yuba
2016-9-CA-005-45,45,CA-005,38.5212,-120.8416,9,2016,Amador
2016-9-CA-007-130,130,CA-007,39.4403,-121.42647,9,2016,Butte
2016-9-CA-007-30,30,CA-007,39.8851,-121.6998,9,2016,Butte
2016-9-CA-007-850,850,CA-007,39.6871,-121.571,9,2016,Butte
2016-9-CA-015-150,150,CA-015,37.75972,-120.029626,9,2016,Del Norte
2016-9-CA-019-158,158,CA-019,36.84479,-119.34487,9,2016,Fresno
2016-9-CA-019-70,70,CA-019,36.6543,-119.5327,9,2016,Fresno
2016-9-CA-027-5443,5443,CA-027,37.75985,-118.95309,9,2016,Inyo
2016-9-CA-035-2575,2575,CA-035,40.3915,-120.7845,9,2016,Lassen
2016-9-CA-045-50,50,CA-045,39.7299,-123.5044,9,2016,Mendocino
2016-9-CA-049-2652,2652,CA-049,41.2649,-120.3178,9,2016,Modoc
2016-9-CA-049-380,380,CA-049,41.4657,-120.9066,9,2016,Modoc
2016-9-CA-057-38,38,CA-057,39.39051,-120.51887,9,2016,Nevada
2016-9-CA-057-47,47,CA-057,39.20427,-121.05948,9,2016,Nevada
2016-9-CA-063-248,248,CA-063,39.92,-121.32,9,2016,Plumas
2016-9-CA-067-40,40,CA-067,38.558,-121.1309,9,2016,Sacramento
2016-9-CA-071-20,20,CA-071,34.25858,-117.4415,9,2016,San Bernardino
2016-9-CA-071-50,50,CA-071,34.3183,-117.3189,9,2016,San Bernardino
2016-9-CA-083-12518,12518,CA-083,34.63445,-120.54421,9,2016,Santa Barbara
2016-9-CA-083-215,215,CA-083,34.75134,-120.55297,9,2016,Santa Barbara
2016-9-CA-085-25,25,CA-085,37.11831,-121.69784,9,2016,Santa Clara
2016-9-CA-085-4474,4474,CA-085,37.10632,-121.85318,9,2016,Santa Clara
2016-9-CA-089-100,100,CA-089,40,-121.93923,9,2016,Shasta
2016-9-CA-089-75,75,CA-089,40.68192,-122.4096,9,2016,Shasta
2016-9-CA-093-32,32,CA-093,41.6314,-122.7933,9,2016,Siskiyou
2016-9-CA-097-1547,1547,CA-097,38.80017,-122.82895,9,2016,Sonoma
2016-9-CA-101-300,300,CA-101,39.188321,-121.78003,9,2016,Sutter
2016-9-CA-103-360,360,CA-103,40.30594,-122.1295,9,2016,Tehama
2016-9-CA-109-1080,1080,CA-109,37.79635,-120.32484,9,2016,Tuolumne
2017-10-CA-001-116,116,CA-001,37.7393,-121.85663,10,2017,Alameda
2017-10-CA-007-150,150,CA-007,39.74679,-121.67261,10,2017,Butte
2017-10-CA-007-6151,6151,CA-007,39.39455,-121.40613,10,2017,Butte
2017-10-CA-007-8417,8417,CA-007,39.62496,-121.52966,10,2017,Butte
2017-10-CA-009-130,130,CA-009,38.40234,-120.52953,10,2017,Calaveras
2017-10-CA-017-29,29,CA-017,38.77921,-120.46234,10,2017,El Dorado
2017-10-CA-017-426,426,CA-017,38.848,-120.287,10,2017,El Dorado
2017-10-CA-019-58,58,CA-019,36.7528,-119.2288,10,2017,Fresno
2017-10-CA-023-20,20,CA-023,40.88516,-123.96844,10,2017,Humboldt
2017-10-CA-029-183,183,CA-029,35.19008,-118.76152,10,2017,Kern
2017-10-CA-029-184,184,CA-029,35.3091,-118.701,10,2017,Kern
2017-10-CA-029-50,50,CA-029,35.21556,-118.56578,10,2017,Kern
2017-10-CA-033-100,100,CA-033,39.0199,-122.57487,10,2017,Lake
2017-10-CA-033-2207,2207,CA-033,39.01387,-122.64543,10,2017,Lake
2017-10-CA-033-87,87,CA-033,39.15016,-122.576,10,2017,Lake
2017-10-CA-037-50,50,CA-037,34.22551,-118.05545,10,2017,Los Angeles
2017-10-CA-043-17,17,CA-043,37.41231,-119.87465,10,2017,Mariposa
2017-10-CA-045-36523,36523,CA-045,39.24873,-123.16635,10,2017,Mendocino
2017-10-CA-053-31,31,CA-053,36.5858,-121.80377,10,2017,Monterey
2017-10-CA-055-0,0,CA-055,38.31802,-122.39052,10,2017,Napa
2017-10-CA-055-36807,36807,CA-055,38.60895,-122.62879,10,2017,Napa
2017-10-CA-055-51624,51624,CA-055,38.39206,-122.24367,10,2017,Napa
2017-10-CA-055-56556,56556,CA-055,38.4041,-122.5209,10,2017,Napa
2017-10-CA-057-19,19,CA-057,39.06414,-121.13737,10,2017,Nevada
2017-10-CA-057-76,76,CA-057,39.19325,-121.08406,10,2017,Nevada
2017-10-CA-057-821,821,CA-057,39.24549,-121.12792,10,2017,Nevada
2017-10-CA-059-9217,9217,CA-059,33.87041,-117.70975,10,2017,Orange
2017-10-CA-065-23,23,CA-065,33.50488,-117.02132,10,2017,Riverside
2017-10-CA-065-50,50,CA-065,33.8826,-117.00589,10,2017,Riverside
2017-10-CA-065-866,866,CA-065,33.60247,-117.34192,10,2017,Riverside
2017-5-CA-065-35,35,CA-065,33.96419,-117.20507,5,2017,Riverside
2017-10-CA-071-40,40,CA-071,34.13534,-117.4982,10,2017,San Bernardino
2017-10-CA-073-100,100,CA-073,32.64962,-116.37345,10,2017,San Diego
2017-10-CA-073-1088,1088,CA-073,33.402411,-117.402445,10,2017,San Diego
2017-10-CA-073-25,25,CA-073,33.18716,-116.50897,10,2017,San Diego
2017-10-CA-073-81,81,CA-073,33.38613,-117.46709,10,2017,San Diego
2017-10-CA-079-21,21,CA-079,35.41112,-120.00353,10,2017,San Luis Obispo
2017-10-CA-079-45,45,CA-079,35.28738,-120.44448,10,2017,San Luis Obispo
2017-10-CA-079-73,73,CA-079,35.78616,-120.96514,10,2017,San Luis Obispo
2017-10-CA-087-391,391,CA-087,37.18356,-122.07012,10,2017,Santa Cruz
2017-10-CA-089-37,37,CA-089,40.774,-122.309,10,2017,Shasta
2017-10-CA-089-40,40,CA-089,40.70627,-122.24199,10,2017,Shasta
2017-10-CA-095-100,100,CA-095,38.43658,-121.97233,10,2017,Solano
2017-10-CA-095-51624,51624,CA-095,38.39206,-122.24367,10,2017,Solano
2017-10-CA-097-0,0,CA-097,38.36685,-122.64001,10,2017,Sonoma
2017-10-CA-097-100,100,CA-097,38.46123,-122.58152,10,2017,Sonoma
2017-10-CA-097-1660,1660,CA-097,38.14242,-122.47301,10,2017,Sonoma
2017-10-CA-097-17357,17357,CA-097,38.76549,-122.90939,10,2017,Sonoma
2017-10-CA-097-20,20,CA-097,38.51937,-123.24713,10,2017,Sonoma
2017-10-CA-097-36807,36807,CA-097,38.60895,-122.62879,10,2017,Sonoma
2017-10-CA-097-56556,56556,CA-097,38.4041,-122.5209,10,2017,Sonoma
2017-10-CA-099-13,13,CA-099,37.89532,-120.84748,10,2017,Stanislaus
2017-10-CA-103-10,10,CA-103,40.24789,-122.255,10,2017,Tehama
2017-10-CA-103-194,194,CA-103,40.02261,-121.91425,10,2017,Tehama
2017-10-CA-103-20,20,CA-103,40.20077,-122.24731,10,2017,Tehama
2017-10-CA-105-148,148,CA-105,40.46836,-123.51619,10,2017,Trinity
2017-10-CA-111-86,86,CA-111,34.34949,-119.30918,10,2017,Ventura
2017-10-CA-115-9989,9989,CA-115,39.32198,-121.4021,10,2017,Yuba
2017-11-CA-051-370,370,CA-051,38.46111,-119.48284,11,2017,Mono
2017-11-CA-065-40,40,CA-065,33.90327,-116.50151,11,2017,Riverside
2017-11-CA-069-47,47,CA-069,36.38109,-121.00391,11,2017,San Benito
2017-11-CA-071-99,99,CA-071,34.035344,-116.940661,11,2017,San Bernardino
2017-11-CA-103-43,43,CA-103,39.81517,-122.28165,11,2017,Tehama
2017-12-CA-017-80,80,CA-017,38.869036,-119.61865,12,2017,El Dorado
2017-12-CA-037-15619,15619,CA-037,34.31283,-118.35863,12,2017,Los Angeles
2017-12-CA-037-422,422,CA-037,34.09454,-118.48178,12,2017,Los Angeles
2017-12-CA-037-6049,6049,CA-037,34.45283,-118.58188,12,2017,Los Angeles
2017-12-CA-065-19,19,CA-065,33.88994,-116.91023,12,2017,Riverside
2017-12-CA-065-300,300,CA-065,33.59257,-117.14979,12,2017,Riverside
2017-12-CA-065-40,40,CA-065,33.96514,-117.4764,12,2017,Riverside
2017-12-CA-065-45,45,CA-065,33.9885,-117.38417,12,2017,Riverside
2017-12-CA-071-260,260,CA-071,34.16564,-117.33334,12,2017,San Bernardino
2017-12-CA-071-34,34,CA-071,34.21829,-117.40625,12,2017,San Bernardino
2017-12-CA-073-4100,4100,CA-073,33.3237,-117.163,12,2017,San Diego
2017-12-CA-083-14,14,CA-083,34.605358,-120.414875,12,2017,Santa Barbara
2017-12-CA-083-281893,281893,CA-083,34.41521,-119.09124,12,2017,Santa Barbara
2017-12-CA-111-281893,281893,CA-111,34.41521,-119.09124,12,2017,Ventura
2017-2-CA-007-0,0,CA-007,39.51158,-121.55633,2,2017,Butte
2017-4-CA-019-126,126,CA-019,36.5355,-120.6585,4,2017,Fresno
2017-4-CA-019-5738,5738,CA-019,36.07228,-120.26561,4,2017,Fresno
2017-4-CA-019-976,976,CA-019,36.530836,-120.206592,4,2017,Fresno
2017-4-CA-049-380,380,CA-049,41.16716,-120.58342,4,2017,Modoc
2017-4-CA-053-10,10,CA-053,36.44141,-121.34695,4,2017,Monterey
2017-4-CA-065-12,12,CA-065,33.7866,-117.5048,4,2017,Riverside
2017-4-CA-065-1350,1350,CA-065,34.00566,-117.30693,4,2017,Riverside
2017-4-CA-065-15,15,CA-065,33.56777,-116.08003,4,2017,Riverside
2017-4-CA-071-150,150,CA-071,34.30104,-117.45646,4,2017,San Bernardino
2017-4-CA-089-45,45,CA-089,40.48712,-121.85645,4,2017,Shasta
2017-5-CA-009-15,15,CA-009,38.19906,-120.83484,5,2017,Calaveras
2017-5-CA-019-10343,10343,CA-019,36.12089,-120.37116,5,2017,Fresno
2017-5-CA-019-16,16,CA-019,36.96642,-119.58292,5,2017,Fresno
2017-5-CA-019-18,18,CA-019,36.61332,-120.7109,5,2017,Fresno
2017-5-CA-019-400,400,CA-019,36.45491,-120.2445,5,2017,Fresno
2017-5-CA-019-70,70,CA-019,36.60736,-120.5828,5,2017,Fresno
2017-5-CA-029-10,10,CA-029,34.87128,-118.35296,5,2017,Kern
2017-5-CA-029-19,19,CA-029,35.71704,-118.30601,5,2017,Kern
2017-5-CA-029-288,288,CA-029,35.41283,-118.84466,5,2017,Kern
2017-5-CA-029-31,31,CA-029,35.60001,-118.4683,5,2017,Kern
2017-5-CA-029-41,41,CA-029,35.05076,-118.90004,5,2017,Kern
2017-5-CA-029-506,506,CA-029,35.4605,-118.85896,5,2017,Kern
2017-5-CA-031-20,20,CA-031,35.983,-119.91508,5,2017,Kings
2017-5-CA-039-150,150,CA-039,36.90967,-119.79315,5,2017,Madera
2017-5-CA-047-1800,1800,CA-047,36.96655,-120.89261,5,2017,Merced
2017-5-CA-053-17,17,CA-053,36.2771,-120.94328,5,2017,Monterey
2017-5-CA-053-18,18,CA-053,36.1727,-120.86682,5,2017,Monterey
2017-5-CA-053-20,20,CA-053,35.77082,-120.92482,5,2017,Monterey
2017-5-CA-065-10,10,CA-065,33.94673,-117.17773,5,2017,Riverside
2017-5-CA-065-120,120,CA-065,33.88287,-116.99651,5,2017,Riverside
2017-5-CA-065-14,14,CA-065,33.97155,-117.44148,5,2017,Riverside
2017-5-CA-065-17,17,CA-065,33.88466,-116.99229,5,2017,Riverside
2017-5-CA-065-48,48,CA-065,33.58577,-116.07429,5,2017,Riverside
2017-5-CA-069-21,21,CA-069,36.35578,-120.99552,5,2017,San Benito
2017-5-CA-071-16,16,CA-071,34.04412,-116.55326,5,2017,San Bernardino
2017-5-CA-073-1000,1000,CA-073,33.34988,-117.39818,5,2017,San Diego
2017-5-CA-073-2056,2056,CA-073,32.65597,-116.80527,5,2017,San Diego
2017-5-CA-073-25,25,CA-073,32.679,-116.29296,5,2017,San Diego
2017-5-CA-073-486,486,CA-073,33.3906,-117.32348,5,2017,San Diego
2017-5-CA-079-0,0,CA-079,35.85253,-120.80411,5,2017,San Luis Obispo
2017-5-CA-079-12,12,CA-079,35.6879,-120.3317,5,2017,San Luis Obispo
2017-5-CA-079-130,130,CA-079,35.78286,-120.22647,5,2017,San Luis Obispo
2017-5-CA-079-17,17,CA-079,35.556667,-120.474,5,2017,San Luis Obispo
2017-5-CA-079-225,225,CA-079,35.21177,-119.87525,5,2017,San Luis Obispo
2017-5-CA-083-190,190,CA-083,34.9465,-119.8036,5,2017,Santa Barbara
2017-5-CA-107-79,79,CA-107,35.89423,-119.00334,5,2017,Tulare
2017-5-CA-115-10,10,CA-115,39.23205,-121.376,5,2017,Yuba
2017-6-CA-007-111,111,CA-007,39.38416,-121.5786,6,2017,Butte
2017-6-CA-007-134,134,CA-007,39.69717,-121.75417,6,2017,Butte
2017-6-CA-007-21,21,CA-007,39.364,-121.4143,6,2017,Butte
2017-6-CA-007-91,91,CA-007,39.52499,-121.64897,6,2017,Butte
2017-6-CA-013-20,20,CA-013,37.86549,-122.2102,6,2017,Contra Costa
2017-6-CA-015-28,28,CA-015,41.93323,-124.19629,6,2017,Del Norte
2017-6-CA-019-186,186,CA-019,36.704679,-120.405077,6,2017,Fresno
2017-6-CA-019-357,357,CA-019,36.27306,-120.65185,6,2017,Fresno
2017-6-CA-019-450,450,CA-019,36.616986,-120.369347,6,2017,Fresno
2017-6-CA-019-76,76,CA-019,36.8005,-119.35901,6,2017,Fresno
2017-6-CA-029-10,10,CA-029,35.564124,-118.796513,6,2017,Kern
2017-6-CA-029-1200,1200,CA-029,35.38298,-118.80123,6,2017,Kern
2017-6-CA-029-1522,1522,CA-029,35.53456,-118.66733,6,2017,Kern
2017-6-CA-029-16,16,CA-029,35.188,-119.2877,6,2017,Kern
2017-6-CA-029-206,206,CA-029,35.59804,-118.47939,6,2017,Kern
2017-6-CA-029-33,33,CA-029,35.60633,-118.4642,6,2017,Kern
2017-6-CA-029-35,35,CA-029,35.37351,-118.84134,6,2017,Kern
2017-6-CA-035-67,67,CA-035,40.03392,-120.1064,6,2017,Lassen
2017-6-CA-037-25,25,CA-037,34.29931,-118.37539,6,2017,Los Angeles
2017-6-CA-037-41,41,CA-037,34.10446,-118.70294,6,2017,Los Angeles
2017-6-CA-037-55,55,CA-037,34.03941,-118.58624,6,2017,Los Angeles
2017-6-CA-037-760,760,CA-037,34.37443,-118.49343,6,2017,Los Angeles
2017-6-CA-037-800,800,CA-037,34.55607,-118.60703,6,2017,Los Angeles
2017-6-CA-039-1431,1431,CA-039,37.0825,-119.8011,6,2017,Madera
2017-6-CA-039-157,157,CA-039,37.12759,-120.0193,6,2017,Madera
2017-6-CA-039-25,25,CA-039,37.02081,-119.95136,6,2017,Madera
2017-6-CA-041-38,38,CA-041,37.9775,-122.65749,6,2017,Marin
2017-6-CA-043-63,63,CA-043,37.36914,-120.0088,6,2017,Mariposa
2017-6-CA-043-630,630,CA-043,37.3762,-119.9646,6,2017,Mariposa
2017-6-CA-049-42,42,CA-049,41.38247,-120.53443,6,2017,Modoc
2017-6-CA-049-562,562,CA-049,41.85763,-121.29581,6,2017,Modoc
2017-6-CA-053-14,14,CA-053,35.80375,-120.52508,6,2017,Monterey
2017-6-CA-053-15,15,CA-053,35.947,-120.87492,6,2017,Monterey
2017-6-CA-053-32,32,CA-053,35.902149,-120.983684,6,2017,Monterey
2017-6-CA-053-42,42,CA-053,35.96275,-121.08753,6,2017,Monterey
2017-6-CA-055-22,22,CA-055,38.68347,-122.2654,6,2017,Napa
2017-6-CA-065-10,10,CA-065,33.87107,-116.88097,6,2017,Riverside
2017-6-CA-065-105,105,CA-065,33.950382,-116.884446,6,2017,Riverside
2017-6-CA-065-153,153,CA-065,33.98639,-117.21314,6,2017,Riverside
2017-6-CA-065-20,20,CA-065,33.52584,-116.85226,6,2017,Riverside
2017-6-CA-065-26,26,CA-065,33.94788,-116.59719,6,2017,Riverside
2017-6-CA-065-27,27,CA-065,33.82165,-116.96079,6,2017,Riverside
2017-6-CA-065-28,28,CA-065,33.79925,-117.11659,6,2017,Riverside
2017-6-CA-065-33,33,CA-065,33.584036,-116.972036,6,2017,Riverside
2017-6-CA-065-6309,6309,CA-065,33.530045,-116.594422,6,2017,Riverside
2017-6-CA-067-35,35,CA-067,38.45822,-120.92162,6,2017,Sacramento
2017-6-CA-067-68,68,CA-067,38.33707,-121.11113,6,2017,Sacramento
2017-6-CA-071-1503,1503,CA-071,34.2976,-116.826,6,2017,San Bernardino
2017-6-CA-071-670,670,CA-071,34.14575,-117.17813,6,2017,San Bernardino
2017-6-CA-073-0,0,CA-073,33.43513,-117.58252,6,2017,San Diego
2017-6-CA-073-25,25,CA-073,32.7789,-116.8516,6,2017,San Diego
2017-6-CA-073-36,36,CA-073,33.1683,-116.77342,6,2017,San Diego
2017-6-CA-073-50,50,CA-073,33.23281,-117.29509,6,2017,San Diego
2017-6-CA-079-150,150,CA-079,35.6871,-120.3187,6,2017,San Luis Obispo
2017-6-CA-079-1598,1598,CA-079,35.4025,-120.4992,6,2017,San Luis Obispo
2017-6-CA-085-54,54,CA-085,37.33454,-121.76323,6,2017,Santa Clara
2017-6-CA-085-85,85,CA-085,37.3344,-121.71752,6,2017,Santa Clara
2017-6-CA-091-168,168,CA-091,39.71101,-120.02325,6,2017,Sierra
2017-6-CA-093-0,0,CA-093,41.841,-123.474,6,2017,Siskiyou
2017-6-CA-093-19,19,CA-093,40.703775,-122.645079,6,2017,Siskiyou
2017-6-CA-093-46,46,CA-093,41.8721,-122.4571,6,2017,Siskiyou
2017-6-CA-093-56,56,CA-093,41.93006,-122.36545,6,2017,Siskiyou
2017-6-CA-095-39,39,CA-095,38.07481,-122.23004,6,2017,Solano
2017-6-CA-099-65,65,CA-099,37.82934,-120.68992,6,2017,Stanislaus
2017-6-CA-103-42,42,CA-103,40.10282,-122.27379,6,2017,Tehama
2017-6-CA-103-60,60,CA-103,40.32063,-122.83208,6,2017,Tehama
2017-6-CA-103-78,78,CA-103,40.38944,-122.13088,6,2017,Tehama
2017-6-CA-107-0,0,CA-107,36.51912,-119.50606,6,2017,Tulare
2017-6-CA-107-135,135,CA-107,35.8556,-118.74542,6,2017,Tulare
2017-6-CA-107-339,339,CA-107,36.45809,-118.87676,6,2017,Tulare
2017-6-CA-109-38,38,CA-109,37.85137,-120.45268,6,2017,Tuolumne
2017-7-CA-007-10,10,CA-007,39.50475,-121.33785,7,2017,Butte
2017-7-CA-007-103,103,CA-007,39.76243,-121.74121,7,2017,Butte
2017-7-CA-007-14,14,CA-007,39.8629,-121.6268,7,2017,Butte
2017-7-CA-007-166,166,CA-007,39.37192,-121.53865,7,2017,Butte
2017-7-CA-007-18,18,CA-007,39.53944,-121.54722,7,2017,Butte
2017-7-CA-007-6033,6033,CA-007,39.45352,-121.41222,7,2017,Butte
2017-7-CA-009-117,117,CA-009,38.29113,-120.62177,7,2017,Calaveras
2017-7-CA-009-22,22,CA-009,38.20176,-120.67848,7,2017,Calaveras
2017-7-CA-009-59,59,CA-009,38.18303,-120.85322,7,2017,Calaveras
2017-7-CA-011-70,70,CA-011,39.01224,-122.20127,7,2017,Colusa
2017-7-CA-013-231,231,CA-013,37.87808,-121.78677,7,2017,Contra Costa
2017-7-CA-013-370,370,CA-013,38.02929,-122.25544,7,2017,Contra Costa
2017-7-CA-015-319,319,CA-015,41.478,-123.506,7,2017,Del Norte
2017-7-CA-017-13,13,CA-017,38.67474,-121.06088,7,2017,El Dorado
2017-7-CA-017-140,140,CA-017,38.559707,-120.70013,7,2017,El Dorado
2017-7-CA-017-236,236,CA-017,38.538332,-121.039267,7,2017,El Dorado
2017-7-CA-017-74,74,CA-017,38.7803,-120.97111,7,2017,El Dorado
2017-7-CA-019-1538,1538,CA-019,36.269125,-120.620791,7,2017,Fresno
