UniqueID,MeasurementID,AcresBurned,Latitude,Longitude,Month,Year,LocationID,Location,Rainfall,MinTemp,MaxTemp,AvgTemp
2017-5-CA-053-20,2017-CA-053,20,35.77082,-120.92482,5,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-6-CA-053-15,2017-CA-053,15,35.947,-120.87492,6,2017,CA-053,Monterey,25.02,46.6,74.3,60.4
2017-10-CA-055-36807,2017-CA-055,36807,38.60895,-122.62879,10,2017,CA-055,Napa,43.3,48.3,73.4,60.8
2017-10-CA-055-51624,2017-CA-055,51624,38.39206,-122.24367,10,2017,CA-055,Napa,43.3,48.3,73.4,60.8
2017-10-CA-055-56556,2017-CA-055,56556,38.4041,-122.5209,10,2017,CA-055,Napa,43.3,48.3,73.4,60.8
2017-8-CA-055-114,2017-CA-055,114,38.49336,-122.2483,8,2017,CA-055,Napa,43.3,48.3,73.4,60.8
2017-6-CA-055-22,2017-CA-055,22,38.68347,-122.2654,6,2017,CA-055,Napa,43.3,48.3,73.4,60.8
2017-10-CA-055-0,2017-CA-055,0,38.31802,-122.39052,10,2017,CA-055,Napa,43.3,48.3,73.4,60.8
2017-8-CA-057-392,2017-CA-057,392,39.34292,-121.12004,8,2017,CA-057,Nevada,82.59,41.8,65.5,53.7
2017-10-CA-057-19,2017-CA-057,19,39.06414,-121.13737,10,2017,CA-057,Nevada,82.59,41.8,65.5,53.7
2017-10-CA-057-76,2017-CA-057,76,39.19325,-121.08406,10,2017,CA-057,Nevada,82.59,41.8,65.5,53.7
2017-10-CA-057-821,2017-CA-057,821,39.24549,-121.12792,10,2017,CA-057,Nevada,82.59,41.8,65.5,53.7
2017-7-CA-057-10,2017-CA-057,10,39.08382,-121.06656,7,2017,CA-057,Nevada,82.59,41.8,65.5,53.7
2017-7-CA-057-15,2017-CA-057,15,39.16826,-120.95498,7,2017,CA-057,Nevada,82.59,41.8,65.5,53.7
2017-9-CA-059-2662,2017-CA-059,2662,33.8668,-117.68598,9,2017,CA-059,Orange,13.2,56.1,76.5,66.3
2017-10-CA-059-9217,2017-CA-059,9217,33.87041,-117.70975,10,2017,CA-059,Orange,13.2,56.1,76.5,66.3
2017-9-CA-063-2575,2017-CA-063,2575,39.75312,-120.75485,9,2017,CA-063,Plumas,68.34,36.2,61.2,48.7
2017-8-CA-063-186,2017-CA-063,186,39.9864,-120.89746,8,2017,CA-063,Plumas,68.34,36.2,61.2,48.7
2017-7-CA-063-4310,2017-CA-063,4310,39.9034,-120.9761,7,2017,CA-063,Plumas,68.34,36.2,61.2,48.7
2017-8-CA-063-1020,2017-CA-063,1020,39.75371,-120.1397,8,2017,CA-063,Plumas,68.34,36.2,61.2,48.7
2017-9-CA-063-79,2017-CA-063,79,40.13278,-120.9204,9,2017,CA-063,Plumas,68.34,36.2,61.2,48.7
2017-12-CA-065-19,2017-CA-065,19,33.88994,-116.91023,12,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-12-CA-065-40,2017-CA-065,40,33.96514,-117.4764,12,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-12-CA-065-300,2017-CA-065,300,33.59257,-117.14979,12,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-9-CA-065-3874,2017-CA-065,3874,33.97471,-117.09984,9,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-11-CA-065-40,2017-CA-065,40,33.90327,-116.50151,11,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-6309,2017-CA-065,6309,33.530045,-116.594422,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-33,2017-CA-065,33,33.584036,-116.972036,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-168,2017-CA-065,168,33.87679,-117.00258,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-122,2017-CA-065,122,34.009026,-117.239099,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-1044,2017-CA-065,1044,33.98212,-117.30819,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-28,2017-CA-065,28,33.79925,-117.11659,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-27,2017-CA-065,27,33.82165,-116.96079,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-26,2017-CA-065,26,33.94788,-116.59719,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-20,2017-CA-065,20,33.52584,-116.85226,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-153,2017-CA-065,153,33.98639,-117.21314,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-105,2017-CA-065,105,33.950382,-116.884446,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-6-CA-065-10,2017-CA-065,10,33.87107,-116.88097,6,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-5-CA-065-48,2017-CA-065,48,33.58577,-116.07429,5,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-5-CA-065-35,2017-CA-065,35,33.96419,-117.20507,5,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-5-CA-065-17,2017-CA-065,17,33.88466,-116.99229,5,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-10,2017-CA-065,10,33.91806,-116.99321,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-11,2017-CA-065,11,33.913089,-117.096233,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-200,2017-CA-065,200,33.689092,-117.396404,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-205,2017-CA-065,205,33.85323,-117.48195,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-30,2017-CA-065,30,33.96896,-117.25411,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-32,2017-CA-065,32,33.62613,-117.07975,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-33,2017-CA-065,33,33.763304,-117.314994,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-35,2017-CA-065,35,33.99316,-117.48405,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-50,2017-CA-065,50,33.87739,-117.16215,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-63,2017-CA-065,63,33.81976,-117.18552,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-065-72,2017-CA-065,72,33.75526,-117.25075,7,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-5-CA-065-120,2017-CA-065,120,33.88287,-116.99651,5,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-5-CA-065-10,2017-CA-065,10,33.94673,-117.17773,5,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-5-CA-065-14,2017-CA-065,14,33.97155,-117.44148,5,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-10-CA-065-23,2017-CA-065,23,33.50488,-117.02132,10,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-10-CA-065-50,2017-CA-065,50,33.8826,-117.00589,10,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-10-CA-065-866,2017-CA-065,866,33.60247,-117.34192,10,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-92,2017-CA-065,92,33.57139,-116.8247,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-85,2017-CA-065,85,117.337331,34.015742,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-545,2017-CA-065,545,33.95036,-116.88066,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-46,2017-CA-065,46,33.6444,-117.3968,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-8-CA-065-19,2017-CA-065,19,33.797216,-117.124538,8,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-9-CA-065-34,2017-CA-065,34,33.73547,-117.33364,9,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-9-CA-065-35,2017-CA-065,35,33.74925,-117.10301,9,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-4-CA-065-15,2017-CA-065,15,33.56777,-116.08003,4,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-4-CA-065-1350,2017-CA-065,1350,34.00566,-117.30693,4,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-4-CA-065-12,2017-CA-065,12,33.7866,-117.5048,4,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-12-CA-065-45,2017-CA-065,45,33.9885,-117.38417,12,2017,CA-065,Riverside,7.94,58.1,83.4,70.7
2017-7-CA-067-1286,2017-CA-067,1286,38.5181,-121.104,7,2017,CA-067,Sacramento,27.87,50.9,76.5,63.7
2017-6-CA-067-68,2017-CA-067,68,38.33707,-121.11113,6,2017,CA-067,Sacramento,27.87,50.9,76.5,63.7
2017-6-CA-067-35,2017-CA-067,35,38.45822,-120.92162,6,2017,CA-067,Sacramento,27.87,50.9,76.5,63.7
2017-7-CA-069-34,2017-CA-069,34,36.85596,-121.30983,7,2017,CA-069,San Benito,18.11,47.8,73.5,60.7
2017-11-CA-069-47,2017-CA-069,47,36.38109,-121.00391,11,2017,CA-069,San Benito,18.11,47.8,73.5,60.7
2017-5-CA-069-21,2017-CA-069,21,36.35578,-120.99552,5,2017,CA-069,San Benito,18.11,47.8,73.5,60.7
2017-7-CA-071-46,2017-CA-071,46,34.149,-117.189,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-460,2017-CA-071,460,34.09773,-117.10567,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-74,2017-CA-071,74,34.07612,-117.06765,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-85,2017-CA-071,85,34.20152,-117.14466,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-6-CA-071-1503,2017-CA-071,1503,34.2976,-116.826,6,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-8-CA-071-325,2017-CA-071,325,34.08492,-117.03826,8,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-11-CA-071-99,2017-CA-071,99,34.035344,-116.940661,11,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-5-CA-071-16,2017-CA-071,16,34.04412,-116.55326,5,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-4-CA-071-150,2017-CA-071,150,34.30104,-117.45646,4,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-12-CA-071-34,2017-CA-071,34,34.21829,-117.40625,12,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-12-CA-071-260,2017-CA-071,260,34.16564,-117.33334,12,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-10-CA-071-40,2017-CA-071,40,34.13534,-117.4982,10,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-6-CA-071-670,2017-CA-071,670,34.14575,-117.17813,6,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-100,2017-CA-071,100,34.19076,-117.26969,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-13,2017-CA-071,13,34.304722,-117.3125,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-170,2017-CA-071,170,34.41204,-117.03031,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-7-CA-071-20,2017-CA-071,20,34.139,-117.199,7,2017,CA-071,San Bernardino,5.56,56.4,81,68.7
2017-5-CA-073-486,2017-CA-073,486,33.3906,-117.32348,5,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-5-CA-073-1000,2017-CA-073,1000,33.34988,-117.39818,5,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-5-CA-073-2056,2017-CA-073,2056,32.65597,-116.80527,5,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-8-CA-073-62,2017-CA-073,62,33.20988,-116.46989,8,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-6-CA-073-0,2017-CA-073,0,33.43513,-117.58252,6,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-12-CA-073-4100,2017-CA-073,4100,33.3237,-117.163,12,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-8-CA-073-200,2017-CA-073,200,32.65003,-116.42907,8,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-10-CA-073-1088,2017-CA-073,1088,33.402411,-117.402445,10,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-9-CA-073-25,2017-CA-073,25,32.59252,-116.61609,9,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-9-CA-073-130,2017-CA-073,130,32.6001,-116.76997,9,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-5-CA-073-25,2017-CA-073,25,32.679,-116.29296,5,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-10-CA-073-100,2017-CA-073,100,32.64962,-116.37345,10,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-6-CA-073-36,2017-CA-073,36,33.1683,-116.77342,6,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-7-CA-073-255,2017-CA-073,255,33.34659,-116.66107,7,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-7-CA-073-400,2017-CA-073,400,32.84796,-116.85396,7,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-10-CA-073-81,2017-CA-073,81,33.38613,-117.46709,10,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-10-CA-073-25,2017-CA-073,25,33.18716,-116.50897,10,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-6-CA-073-50,2017-CA-073,50,33.23281,-117.29509,6,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-6-CA-073-25,2017-CA-073,25,32.7789,-116.8516,6,2017,CA-073,San Diego,12.79,52.3,78.1,65.2
2017-9-CA-079-105,2017-CA-079,105,35.3024,-120.65279,9,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-5-CA-079-0,2017-CA-079,0,35.85253,-120.80411,5,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-5-CA-079-12,2017-CA-079,12,35.6879,-120.3317,5,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-5-CA-079-130,2017-CA-079,130,35.78286,-120.22647,5,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-5-CA-079-17,2017-CA-079,17,35.556667,-120.474,5,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-5-CA-079-225,2017-CA-079,225,35.21177,-119.87525,5,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-6-CA-079-150,2017-CA-079,150,35.6871,-120.3187,6,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-6-CA-079-1598,2017-CA-079,1598,35.4025,-120.4992,6,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-7-CA-079-150,2017-CA-079,150,35.7751,-120.23656,7,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-7-CA-079-1816,2017-CA-079,1816,35.86949,-120.57894,7,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-7-CA-079-28687,2017-CA-079,28687,35.0179,-120.3223,7,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-7-CA-079-340,2017-CA-079,340,35.42433,-120.47322,7,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-7-CA-079-47,2017-CA-079,47,35.06472,-120.5634,7,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-7-CA-079-58,2017-CA-079,58,35.346,-120.62825,7,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-10-CA-079-73,2017-CA-079,73,35.78616,-120.96514,10,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-10-CA-079-45,2017-CA-079,45,35.28738,-120.44448,10,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-10-CA-079-21,2017-CA-079,21,35.41112,-120.00353,10,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-8-CA-079-460,2017-CA-079,460,35.40357,-120.28037,8,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-8-CA-079-70,2017-CA-079,70,35.4403,-120.2913,8,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-8-CA-079-775,2017-CA-079,775,35.7908,-120.77485,8,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-9-CA-079-120,2017-CA-079,120,35.31886,-120.50886,9,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-9-CA-079-245,2017-CA-079,245,35.12269,-120.39387,9,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-9-CA-079-25,2017-CA-079,25,35.76343,-121.04445,9,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-9-CA-079-74,2017-CA-079,74,35.5956,-120.56068,9,2017,CA-079,San Luis Obispo,20.89,48,75.4,61.7
2017-9-CA-081-50,2017-CA-081,50,37.41591,-122.3001,9,2017,CA-081,San Mateo,36.79,48.9,67.8,58.4
2017-12-CA-083-14,2017-CA-083,14,34.605358,-120.414875,12,2017,CA-083,Santa Barbara,20.52,48.5,72.8,60.7
2017-12-CA-083-281893,2017-CA-083,281893,34.41521,-119.09124,12,2017,CA-083,Santa Barbara,20.52,48.5,72.8,60.7
2017-9-CA-083-444,2017-CA-083,444,34.67403,-120.4393,9,2017,CA-083,Santa Barbara,20.52,48.5,72.8,60.7
2017-7-CA-083-50,2017-CA-083,50,34.72379,-120.13249,7,2017,CA-083,Santa Barbara,20.52,48.5,72.8,60.7
2017-7-CA-083-18430,2017-CA-083,18430,34.55096,-119.9494,7,2017,CA-083,Santa Barbara,20.52,48.5,72.8,60.7
2017-5-CA-083-190,2017-CA-083,190,34.9465,-119.8036,5,2017,CA-083,Santa Barbara,20.52,48.5,72.8,60.7
2017-6-CA-085-54,2017-CA-085,54,37.33454,-121.76323,6,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-7-CA-085-78,2017-CA-085,78,36.96607,-121.55552,7,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-6-CA-085-85,2017-CA-085,85,37.3344,-121.71752,6,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-7-CA-085-101,2017-CA-085,101,37.39801,-121.8179,7,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-7-CA-085-51,2017-CA-085,51,37.44485,-121.84108,7,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-7-CA-085-70,2017-CA-085,70,37.25014,-121.68562,7,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-9-CA-085-100,2017-CA-085,100,36.99092,-121.59899,9,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-8-CA-085-100,2017-CA-085,100,37.14653,-121.68165,8,2017,CA-085,Santa Clara,31.53,48.3,71.3,59.8
2017-10-CA-087-391,2017-CA-087,391,37.18356,-122.07012,10,2017,CA-087,Santa Cruz,47.63,47.5,70.4,58.9
2017-9-CA-089-995,2017-CA-089,995,40.98352,-121.81623,9,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-10-CA-089-40,2017-CA-089,40,40.70627,-122.24199,10,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-10-CA-089-37,2017-CA-089,37,40.774,-122.309,10,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-9-CA-089-25,2017-CA-089,25,40.71923,-122.02525,9,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-7-CA-089-17,2017-CA-089,17,40.69259,-122.17384,7,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-7-CA-089-128,2017-CA-089,128,40.69554,-122.0122,7,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-7-CA-089-180,2017-CA-089,180,40.47106,-122.43608,7,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-4-CA-089-45,2017-CA-089,45,40.48712,-121.85645,4,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-8-CA-089-17,2017-CA-089,17,40.92602,-121.5935,8,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-7-CA-089-10,2017-CA-089,10,40.48972,-122.38619,7,2017,CA-089,Shasta,52.95,44.1,69.1,56.6
2017-7-CA-091-747,2017-CA-091,747,39.439722,-120.027222,7,2017,CA-091,Sierra,80.2,36.4,61,48.7
2017-6-CA-091-168,2017-CA-091,168,39.71101,-120.02325,6,2017,CA-091,Sierra,80.2,36.4,61,48.7
2017-7-CA-093-155,2017-CA-093,155,41.9808,-121.9741,7,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-6-CA-093-56,2017-CA-093,56,41.93006,-122.36545,6,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-6-CA-093-46,2017-CA-093,46,41.8721,-122.4571,6,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-6-CA-093-19,2017-CA-093,19,40.703775,-122.645079,6,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-6-CA-093-0,2017-CA-093,0,41.841,-123.474,6,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-7-CA-093-469,2017-CA-093,469,41.3975,-122.8428,7,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-7-CA-093-27276,2017-CA-093,27276,41.59,-123.501,7,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-7-CA-093-0,2017-CA-093,0,41.86609,-122.73031,7,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-8-CA-093-3142,2017-CA-093,3142,41.853,-123.676,8,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-8-CA-093-39715,2017-CA-093,39715,42.039,-123.218,8,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-8-CA-093-41,2017-CA-093,41,41.99279,-122.9401,8,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-8-CA-093-54,2017-CA-093,54,41.222,-122.27499,8,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-8-CA-093-55,2017-CA-093,55,41.99483,-121.90077,8,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-8-CA-093-78698,2017-CA-093,78698,41.841,-123.474,8,2017,CA-093,Siskiyou,43.62,38.5,61.4,50
2017-10-CA-095-100,2017-CA-095,100,38.43658,-121.97233,10,2017,CA-095,Solano,30.57,49.8,74.5,62.1
2017-9-CA-095-55,2017-CA-095,55,38.4446,-122.0041,9,2017,CA-095,Solano,30.57,49.8,74.5,62.1
2017-10-CA-095-51624,2017-CA-095,51624,38.39206,-122.24367,10,2017,CA-095,Solano,30.57,49.8,74.5,62.1
2017-6-CA-095-39,2017-CA-095,39,38.07481,-122.23004,6,2017,CA-095,Solano,30.57,49.8,74.5,62.1
2017-10-CA-097-36807,2017-CA-097,36807,38.60895,-122.62879,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-8-CA-097-18,2017-CA-097,18,38.26294,-122.71998,8,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-10-CA-097-20,2017-CA-097,20,38.51937,-123.24713,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-10-CA-097-100,2017-CA-097,100,38.46123,-122.58152,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-10-CA-097-56556,2017-CA-097,56556,38.4041,-122.5209,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-10-CA-097-1660,2017-CA-097,1660,38.14242,-122.47301,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-10-CA-097-17357,2017-CA-097,17357,38.76549,-122.90939,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-10-CA-097-0,2017-CA-097,0,38.36685,-122.64001,10,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-7-CA-097-11,2017-CA-097,11,38.70289,-122.90217,7,2017,CA-097,Sonoma,52.76,47,69.9,58.5
2017-7-CA-099-19,2017-CA-099,19,37.81827,-120.65764,7,2017,CA-099,Stanislaus,16.82,50.6,76.1,63.3
2017-7-CA-099-5247,2017-CA-099,5247,38.329,-119.782,7,2017,CA-099,Stanislaus,16.82,50.6,76.1,63.3
2017-7-CA-099-62,2017-CA-099,62,37.64898,-120.4925,7,2017,CA-099,Stanislaus,16.82,50.6,76.1,63.3
2017-9-CA-099-1749,2017-CA-099,1749,38.12,-119.941,9,2017,CA-099,Stanislaus,16.82,50.6,76.1,63.3
2017-6-CA-099-65,2017-CA-099,65,37.82934,-120.68992,6,2017,CA-099,Stanislaus,16.82,50.6,76.1,63.3
2017-10-CA-099-13,2017-CA-099,13,37.89532,-120.84748,10,2017,CA-099,Stanislaus,16.82,50.6,76.1,63.3
2017-8-CA-103-40,2017-CA-103,40,40.29831,-122.70449,8,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-8-CA-103-15,2017-CA-103,15,39.87983,-122.5415,8,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-7-CA-103-57,2017-CA-103,57,40.1583,-122.3209,7,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-7-CA-103-29,2017-CA-103,29,40.29118,-122.42606,7,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-10-CA-103-194,2017-CA-103,194,40.02261,-121.91425,10,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-10-CA-103-10,2017-CA-103,10,40.24789,-122.255,10,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-11-CA-103-43,2017-CA-103,43,39.81517,-122.28165,11,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-10-CA-103-20,2017-CA-103,20,40.20077,-122.24731,10,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-6-CA-103-60,2017-CA-103,60,40.32063,-122.83208,6,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-6-CA-103-42,2017-CA-103,42,40.10282,-122.27379,6,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-6-CA-103-78,2017-CA-103,78,40.38944,-122.13088,6,2017,CA-103,Tehama,40.84,48.3,71.9,60.1
2017-8-CA-105-4736,2017-CA-105,4736,40.17598,-123.36882,8,2017,CA-105,Trinity,67.76,41.4,65.9,53.7
2017-8-CA-105-32,2017-CA-105,32,40.79902,-123.39253,8,2017,CA-105,Trinity,67.76,41.4,65.9,53.7
2017-10-CA-105-148,2017-CA-105,148,40.46836,-123.51619,10,2017,CA-105,Trinity,67.76,41.4,65.9,53.7
2017-8-CA-105-21846,2017-CA-105,21846,40.76025,-123.10003,8,2017,CA-105,Trinity,67.76,41.4,65.9,53.7
2017-9-CA-105-13417,2017-CA-105,13417,40.2275,-123.03583,9,2017,CA-105,Trinity,67.76,41.4,65.9,53.7
2017-7-CA-107-2289,2017-CA-107,2289,36.0226,-118.94252,7,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-5-CA-107-79,2017-CA-107,79,35.89423,-119.00334,5,2017,CA-107,Tulare,27.33,44.4,67.6,56
2017-7-CA-107-59,2017-CA-107,59,36.18815,-118.78928,7,2017,CA-107,Tulare,27.33,44.4,67.6,56
